@RELATION 1050

@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y {0,1}

@DATA
0.798972,0.642944,1
0.999048,0.080122,1
0.507123,0.061705,1
0.389938,0.431071,0
0.548850,0.806630,1
0.964934,0.348711,1
0.951992,0.328438,1
0.189577,0.639316,0
0.018309,0.058248,0
0.462261,0.349192,0
0.851237,0.808171,1
0.105894,0.499659,0
0.530378,0.736420,1
0.843178,0.640556,1
0.633086,0.304124,1
0.122351,0.882321,0
0.175558,0.218350,0
0.735428,0.462233,1
0.074167,0.829540,0
0.402456,0.702134,0
0.912357,0.831386,1
0.382945,0.422969,0
0.139209,0.397341,0
0.719627,0.495755,1
0.822906,0.080337,1
0.419862,0.229061,0
0.735588,0.900905,1
0.736472,0.719877,1
0.855704,0.053789,1
0.722460,0.127741,1
0.339770,0.574256,0
0.403040,0.071233,0
0.637507,0.122728,1
0.233587,0.991500,0
0.702666,0.769937,1
0.993549,0.379174,1
0.186411,0.294744,0
0.904089,0.219111,1
0.090944,0.042856,0
0.551139,0.871592,1
0.608146,0.837082,1
0.145767,0.879154,0
0.771310,0.778380,1
0.760179,0.864986,1
0.107614,0.031850,0
0.440409,0.771808,0
0.694816,0.852959,1
0.515649,0.179434,1
0.897708,0.176637,1
0.999416,0.334705,1
0.588197,0.065570,1
0.709145,0.829262,1
0.837440,0.193840,1
0.618558,0.568611,1
0.909295,0.328246,1
0.001021,0.790199,0
0.881408,0.461978,1
0.122392,0.408740,0
0.373581,0.853990,0
0.598211,0.893773,1
0.672636,0.732267,1
0.042870,0.217446,0
0.008815,0.830336,0
0.307260,0.149768,0
0.860814,0.243744,1
0.426671,0.324116,0
0.944881,0.316856,1
0.382088,0.047482,0
0.977978,0.400222,1
0.915788,0.788012,1
0.395814,0.354880,0
0.936033,0.636601,1
0.953648,0.622353,1
0.495900,0.809854,0
0.541059,0.527725,1
0.937685,0.438446,1
0.601467,0.238081,1
0.557060,0.467941,1
0.262999,0.459695,0
0.060062,0.488396,0
0.659368,0.524772,1
0.161234,0.704559,0
0.947765,0.992152,1
0.902643,0.060246,1
0.215298,0.266289,0
0.661217,0.738489,1
0.806385,0.024927,1
0.355796,0.873296,0
0.600533,0.438311,1
0.065457,0.329377,0
0.423275,0.261360,0
0.127143,0.832952,0
0.082615,0.885163,0
0.793328,0.569753,1
0.489125,0.345242,0
0.699363,0.605609,1
0.939943,0.101445,1
0.715372,0.130483,1
0.925204,0.127951,1
0.239005,0.578615,0
0.750046,0.481741,1
0.623043,0.135427,1
0.856111,0.054052,1
0.225804,0.006075,0
0.973572,0.651680,1
0.522491,0.091097,1
0.138006,0.903650,0
0.822060,0.391298,1
0.166022,0.743652,0
0.396910,0.547082,0
0.399361,0.379773,0
0.251592,0.406653,0
0.399269,0.730433,0
0.331988,0.413034,0
0.801246,0.279072,1
0.707809,0.901624,1
0.724873,0.180022,1
0.148981,0.107985,0
0.974193,0.234110,1
0.560426,0.799843,1
0.761250,0.044958,1
0.939949,0.967785,1
0.838665,0.265530,1
0.880357,0.935874,1
0.736706,0.349408,1
0.149689,0.586440,0
0.266165,0.632377,0
0.552312,0.132545,1
0.570369,0.887296,1
0.098887,0.017126,0
0.788013,0.718863,1
0.494636,0.069597,0
0.823067,0.294767,1
0.093020,0.008669,0
0.808816,0.945845,1
0.755918,0.744437,1
0.600163,0.110256,1
0.511555,0.703264,1
0.031678,0.945307,0
0.507902,0.575769,1
0.738385,0.685452,1
0.521952,0.471220,1
0.052168,0.486124,0
0.204223,0.450898,0
0.858692,0.060431,1
0.313027,0.808509,0
0.328083,0.889388,0
0.424519,0.267470,0
0.117189,0.166244,0
0.992185,0.472903,1
0.982029,0.921578,1
0.173429,0.770449,0
0.736145,0.968242,1
0.541069,0.284479,1
0.143872,0.403854,0
0.654021,0.735096,1
0.647118,0.413413,1
0.474148,0.266268,0
0.790060,0.025764,1
0.785174,0.796738,1
0.828243,0.295017,1
0.094783,0.050839,0
0.286876,0.101630,0
0.982455,0.478109,1
0.167702,0.397805,0
0.493289,0.728598,0
0.094633,0.257911,0
0.972009,0.215045,1
0.935407,0.537093,1
0.681542,0.563567,1
0.339856,0.289811,0
0.657007,0.431307,1
0.194932,0.354973,0
0.508645,0.252452,1
0.212469,0.675423,0
0.306169,0.963326,0
0.737720,0.986960,1
0.252199,0.652753,0
0.395034,0.485682,0
0.583909,0.385635,1
0.371605,0.962325,0
0.029695,0.155722,0
0.981055,0.678417,1
0.191617,0.037785,0
0.645665,0.951430,1
0.424577,0.129929,0
0.589400,0.014773,1
0.139625,0.803518,0
0.343456,0.223314,0
0.971490,0.111233,1
0.631846,0.086294,1
0.919374,0.942978,1
0.326643,0.926838,0
0.395249,0.664932,0
0.940804,0.190941,1
0.095323,0.528739,0
0.561067,0.558652,1
0.748071,0.095870,1
0.214241,0.046335,0
0.086128,0.286445,0
0.407276,0.231274,0
0.839585,0.432296,1
0.984825,0.578490,1
0.154622,0.890828,0
0.507557,0.604560,1
0.604163,0.359236,1
0.070348,0.274337,0
0.876126,0.017883,1
0.851489,0.593847,1
0.300095,0.027177,0
0.712424,0.836309,1
0.604626,0.704005,1
0.852059,0.218049,1
0.685151,0.911839,1
0.860529,0.127269,1
0.706344,0.812837,1
0.514371,0.200983,1
0.563043,0.150806,1
0.308380,0.644061,0
0.580235,0.660636,1
0.028970,0.189226,0
0.345339,0.032817,0
0.639719,0.007972,1
0.734941,0.100929,1
0.371823,0.699747,0
0.523345,0.565478,1
0.190502,0.210382,0
0.441739,0.619231,0
0.742987,0.160641,1
0.194490,0.297190,0
0.484539,0.601880,0
0.732996,0.238624,1
0.925984,0.658204,1
0.037751,0.819069,0
0.849627,0.863130,1
0.765695,0.286967,1
0.899929,0.253659,1
0.382644,0.622639,0
0.171176,0.445776,0
0.819521,0.326516,1
0.286434,0.982805,0
0.266307,0.239084,0
0.990398,0.221650,1
0.449082,0.796747,0
0.463325,0.901862,0
0.623223,0.835827,1
0.404055,0.328582,0
0.559759,0.171151,1
0.427189,0.792811,0
0.002094,0.696238,0
0.472823,0.451081,0
0.426740,0.678788,0
0.736803,0.391489,1
0.454412,0.258237,0
0.095288,0.024175,0
0.926762,0.891382,1
0.119464,0.251741,0
0.489253,0.637571,0
0.554613,0.098689,1
0.502087,0.726738,1
0.572246,0.608897,1
0.238823,0.811559,0
0.194903,0.856239,0
0.626252,0.669255,1
0.040230,0.855857,0
0.229292,0.889083,0
0.934304,0.012232,1
0.791121,0.258329,1
0.003731,0.495068,0
0.401444,0.142591,0
0.571860,0.595144,1
0.284762,0.145421,0
0.556543,0.679676,1
0.275671,0.727916,0
0.095164,0.840358,0
0.279700,0.270560,0
0.807257,0.707129,1
0.405859,0.267679,0
0.445839,0.186858,0
0.001054,0.959090,0
0.685657,0.078516,1
0.516667,0.724055,1
0.449869,0.615033,0
0.994106,0.989407,1
0.486247,0.986921,0
0.968764,0.236694,1
0.869819,0.813896,1
0.760828,0.932503,1
0.730922,0.348074,1
0.446527,0.851566,0
0.785974,0.915996,1
0.284891,0.314067,0
0.182832,0.736584,0
0.012752,0.316527,0
0.763429,0.788287,1
0.214703,0.399947,0
0.093455,0.841030,0
0.924894,0.369364,1
0.512157,0.117257,1
0.723996,0.655739,1
0.014920,0.301187,0
0.857381,0.194127,1
0.997091,0.776585,1
0.319486,0.181295,0
0.759604,0.040689,1
0.424520,0.971509,0
0.205249,0.215612,0
0.115163,0.670925,0
0.339043,0.458377,0
0.148534,0.699063,0
0.026933,0.856906,0
0.342713,0.700076,0
0.964179,0.091650,1
0.267260,0.707041,0
0.958038,0.741200,1
0.117623,0.389270,0
0.438984,0.615068,0
0.026042,0.545623,0
0.580491,0.907995,1
0.730486,0.746082,1
0.529479,0.287509,1
0.348342,0.169339,0
0.027864,0.250086,0
0.983060,0.235934,1
0.140193,0.211156,0
0.029608,0.594439,0
0.893188,0.830327,1
0.338575,0.382501,0
0.380087,0.015588,0
0.848925,0.455015,1
0.285989,0.898876,0
0.905866,0.448489,1
0.849972,0.830269,1
0.242993,0.133645,0
0.995598,0.099238,1
0.526813,0.497585,1
0.733456,0.658704,1
0.436934,0.392336,0
0.967746,0.601362,1
0.486670,0.388352,0
0.523452,0.517548,1
0.176501,0.679567,0
0.551488,0.150087,1
0.616767,0.500846,1
0.466272,0.953958,0
0.456177,0.539182,0
0.223480,0.267206,0
0.809154,0.246750,1
0.055346,0.804451,0
0.887733,0.796947,1
0.746644,0.095449,1
0.212692,0.663786,0
0.156595,0.308567,0
0.603745,0.450529,1
0.970255,0.622643,1
0.630141,0.645210,1
0.597485,0.940604,1
0.840627,0.438690,1
0.728472,0.274343,1
0.885763,0.605153,1
0.301793,0.572720,0
0.595691,0.715471,1
0.544356,0.113223,1
0.182976,0.630592,0
0.302133,0.832669,0
0.002778,0.305152,0
0.096393,0.133483,0
0.721595,0.420740,1
0.212241,0.769465,0
0.320990,0.263767,0
0.654566,0.388585,1
0.094180,0.564637,0
0.991087,0.190247,1
0.681041,0.722952,1
0.943003,0.940570,1
0.231037,0.957701,0
0.080814,0.281631,0
0.983784,0.441920,1
0.136222,0.869258,0
0.913388,0.408061,1
0.250556,0.378820,0
0.595413,0.543320,1
0.946027,0.829606,1
0.124253,0.733407,0
0.728156,0.995778,1
0.733905,0.358791,1
0.006057,0.895496,0
0.756568,0.899174,1
0.451819,0.479713,0
0.691199,0.559970,1
0.011050,0.678251,0
0.448078,0.998829,0
0.523730,0.903183,1
0.285678,0.000742,0
0.317822,0.958143,0
0.562522,0.127029,1
0.197668,0.057092,0
0.189454,0.946515,0
0.965025,0.317195,1
0.586661,0.446459,1
0.982651,0.657850,1
0.025009,0.616306,0
0.318686,0.511530,0
0.462664,0.999104,0
0.694634,0.131997,1
0.375713,0.213402,0
0.800574,0.571578,1
0.625389,0.062753,1
0.538302,0.591556,1
0.104753,0.870398,0
0.406424,0.868401,0
0.764090,0.103514,1
0.550985,0.863402,1
0.627000,0.184383,1
0.971051,0.634429,1
0.578086,0.625112,1
0.990722,0.685930,1
0.028360,0.268048,0
0.387377,0.676878,0
0.045914,0.465761,0
0.500516,0.436303,1
0.177114,0.492518,0
0.236409,0.272144,0
0.977502,0.343391,1
0.130791,0.001557,0
0.221808,0.347668,0
0.535202,0.479444,1
0.868898,0.700002,1
0.552115,0.656847,1
0.120200,0.095712,0
0.559830,0.361989,1
0.329075,0.145940,0
0.040180,0.064119,0
0.093812,0.143855,0
0.950400,0.853970,1
0.598357,0.054861,1
0.065109,0.754483,0
0.152604,0.311773,0
0.555146,0.261639,1
0.927982,0.110178,1
0.567092,0.707567,1
0.084317,0.419717,0
0.720621,0.636766,1
0.840348,0.853764,1
0.250396,0.891148,0
0.553002,0.873012,1
0.985037,0.510748,1
0.539463,0.537695,1
0.477783,0.874318,0
0.201273,0.168737,0
0.381759,0.727666,0
0.991136,0.829813,1
0.597353,0.877486,1
0.900817,0.500371,1
0.810013,0.364547,1
0.442435,0.173890,0
0.783861,0.872490,1
0.545688,0.886168,1
0.179818,0.977142,0
0.399949,0.855181,0
0.726527,0.596095,1
0.032914,0.497078,0
0.288177,0.659473,0
0.336380,0.072132,0
0.745372,0.590167,1
0.324964,0.109951,0
0.633569,0.655452,1
0.645004,0.565047,1
0.168113,0.631804,0
0.738577,0.861842,1
0.625763,0.510838,1
0.611519,0.602464,1
0.049656,0.166693,0
0.854518,0.731176,1
0.897982,0.003820,1
0.422824,0.376059,0
0.566200,0.608990,1
0.692766,0.421567,1
0.678467,0.342514,1
0.482261,0.104825,0
0.666001,0.620997,1
0.047677,0.574064,0
0.428442,0.367638,0
0.550831,0.399328,1
0.808815,0.735914,1
0.127655,0.483610,0
0.203549,0.748665,0
0.483945,0.686816,0
0.876062,0.936954,1
0.893857,0.745490,1
0.445744,0.411717,0
0.583219,0.747954,1
0.583733,0.056098,1
0.742458,0.507561,1
0.162721,0.687501,0
0.832851,0.665987,1
0.980073,0.105771,1
0.425029,0.254028,0
0.701871,0.917549,1
0.540114,0.739083,1
0.860078,0.906726,1
0.351526,0.296561,0
0.575815,0.507062,1
0.149495,0.156663,0
0.178830,0.625408,0
0.670457,0.398531,1
0.046553,0.662617,0
0.250008,0.490491,0
0.795702,0.084085,1
0.770730,0.208143,1
0.425233,0.303041,0
0.045213,0.301295,0
0.131468,0.957030,0
0.099726,0.426248,0
0.294607,0.881723,0
0.805481,0.411713,1
0.570345,0.216028,1
0.442128,0.884616,0
0.111175,0.108634,0
0.072019,0.646345,0
0.689005,0.438490,1
0.054040,0.960459,0
0.894061,0.810360,1
0.632202,0.089682,1
0.644577,0.841471,1
0.296909,0.002966,0
0.957655,0.416415,1
0.535741,0.162704,1
0.303681,0.154841,0
0.665815,0.697655,1
0.895050,0.810105,1
0.671206,0.068921,1
0.944519,0.696928,1
0.356620,0.544302,0
0.269293,0.532256,0
0.672450,0.410640,1
0.614063,0.265883,1
0.766544,0.874242,1
0.719507,0.576047,1
0.174460,0.026248,0
0.472351,0.710068,0
0.572674,0.082822,1
0.438888,0.261266,0
0.688160,0.349274,1
0.705950,0.290739,1
0.282946,0.002775,0
0.231625,0.926245,0
0.613708,0.840028,1
0.842593,0.200306,1
0.404139,0.594318,0
0.605773,0.425768,1
0.161811,0.290592,0
0.549040,0.849461,1
0.621394,0.377730,1
0.609101,0.673224,1
0.202592,0.053941,0
0.244176,0.786431,0
0.633810,0.284211,1
0.364956,0.715302,0
0.311538,0.497985,0
0.109394,0.361672,0
0.540628,0.850798,1
0.515169,0.077490,1
0.532064,0.235296,1
0.328285,0.501254,0
0.922558,0.935111,1
0.027035,0.368669,0
0.624218,0.929323,1
0.637668,0.202234,1
0.012748,0.375721,0
0.071402,0.383087,0
0.819069,0.727862,1
0.521992,0.613300,1
0.601966,0.273917,1
0.928896,0.187989,1
0.348296,0.624559,0
0.633140,0.813951,1
0.572487,0.822649,1
0.131310,0.935180,0
0.268517,0.299244,0
0.267667,0.655521,0
0.205243,0.858441,0
0.295200,0.384813,0
0.349895,0.237860,0
0.983506,0.277298,1
0.654763,0.562036,1
0.354705,0.379671,0
0.048532,0.182780,0
0.688165,0.161046,1
0.236417,0.983571,0
0.150637,0.758243,0
0.832209,0.214280,1
0.780462,0.837190,1
0.420521,0.318060,0
0.582855,0.444846,1
0.378982,0.013973,0
0.177804,0.605961,0
0.677814,0.106956,1
0.782975,0.705104,1
0.418175,0.110952,0
0.311072,0.886774,0
0.570847,0.791584,1
0.014421,0.805050,0
0.233297,0.161456,0
0.419115,0.059119,0
0.735816,0.294228,1
0.256882,0.562131,0
0.096422,0.562818,0
0.724908,0.908255,1
0.649366,0.552638,1
0.682168,0.526402,1
0.153555,0.952485,0
0.325381,0.038980,0
0.324899,0.183757,0
0.478533,0.780194,0
0.530513,0.392891,1
0.876979,0.870756,1
0.332922,0.702438,0
0.730464,0.594528,1
0.678865,0.292963,1
0.408952,0.077488,0
0.789955,0.970932,1
0.310995,0.430559,0
0.231452,0.367043,0
0.846436,0.585206,1
0.210543,0.804937,0
0.993555,0.024341,1
0.887018,0.182001,1
0.075340,0.490974,0
0.366894,0.911976,0
0.240397,0.543173,0
0.093490,0.093331,0
0.631065,0.516259,1
0.550678,0.587901,1
0.374628,0.051836,0
0.549429,0.621002,1
0.343105,0.858091,0
0.881523,0.847290,1
0.092880,0.776978,0
0.793197,0.565849,1
0.517548,0.551247,1
0.556725,0.913526,1
0.525647,0.907932,1
0.399353,0.417284,0
0.489509,0.704782,0
0.186718,0.244337,0
0.302324,0.922268,0
0.551825,0.853112,1
0.627526,0.226160,1
0.610833,0.518578,1
0.327975,0.674330,0
0.013384,0.382228,0
0.121961,0.896278,0
0.837863,0.260041,1
0.228865,0.735066,0
0.760946,0.430975,1
0.139420,0.908665,0
0.005989,0.024065,0
0.673781,0.721415,1
0.806241,0.423959,1
0.175238,0.236128,0
0.506577,0.322734,1
0.028184,0.603538,0
0.971377,0.660077,1
0.686051,0.438145,1
0.666388,0.714446,1
0.048216,0.228181,0
0.638829,0.034564,1
0.334491,0.772259,0
0.632728,0.733624,1
0.571586,0.546435,1
0.745383,0.907823,1
0.428034,0.722781,0
0.356077,0.586366,0
0.412385,0.284193,0
0.539579,0.671831,1
0.384030,0.310067,0
0.814715,0.787797,1
0.916848,0.043569,1
0.872160,0.814892,1
0.302952,0.793655,0
0.875888,0.166924,1
0.887091,0.073575,1
0.039081,0.535528,0
0.981889,0.632543,1
0.438043,0.914752,0
0.829867,0.198320,1
0.446600,0.206279,0
0.950315,0.815892,1
0.748651,0.601472,1
0.737361,0.641033,1
0.617982,0.238208,1
0.360175,0.927427,0
0.042174,0.338465,0
0.857067,0.732170,1
0.311343,0.146869,0
0.812299,0.556830,1
0.892681,0.510944,1
0.157757,0.739906,0
0.768180,0.870548,1
0.451199,0.921392,0
0.925660,0.756982,1
0.448606,0.311276,0
0.362100,0.641536,0
0.910262,0.811219,1
0.783555,0.118722,1
0.358466,0.262255,0
0.167292,0.961220,0
0.939382,0.221261,1
0.489555,0.541553,0
0.632354,0.705066,1
0.216266,0.479784,0
0.797051,0.283456,1
0.604168,0.147023,1
0.452167,0.750973,0
0.466399,0.831288,0
0.738952,0.362259,1
0.819115,0.955283,1
0.738656,0.276872,1
0.744807,0.724910,1
0.185078,0.426849,0
0.883068,0.982826,1
0.641693,0.493934,1
0.191085,0.843141,0
0.397412,0.063287,0
0.003772,0.891326,0
0.675872,0.306594,1
0.967439,0.347700,1
0.750190,0.739910,1
0.121072,0.613328,0
0.208454,0.700172,0
0.255746,0.043959,0
0.924798,0.189237,1
0.695390,0.630605,1
0.256707,0.645390,0
0.811073,0.504662,1
0.611308,0.019683,1
0.906166,0.830930,1
0.801661,0.258089,1
0.591183,0.703705,1
0.548711,0.920334,1
0.404809,0.119066,0
0.075312,0.202403,0
0.231557,0.960782,0
0.985855,0.072102,1
0.016685,0.207753,0
0.528314,0.575695,1
0.385479,0.247651,0
0.895136,0.628505,1
0.036664,0.264457,0
0.435173,0.763516,0
0.198687,0.156820,0
0.520965,0.379379,1
0.012776,0.339689,0
0.343989,0.002881,0
0.438156,0.083433,0
0.095041,0.960789,0
0.162485,0.752646,0
0.827778,0.642141,1
0.044507,0.421125,0
0.800471,0.224425,1
0.816135,0.859982,1
0.244388,0.335723,0
0.127610,0.822643,0
0.316753,0.629769,0
0.532079,0.883467,1
0.462068,0.662036,0
0.674883,0.825997,1
0.527671,0.772301,1
0.778036,0.722337,1
0.757686,0.902811,1
0.491833,0.396945,0
0.224118,0.411041,0
0.323200,0.926097,0
0.344667,0.972157,0
0.144369,0.188567,0
0.883885,0.608699,1
0.735636,0.253567,1
0.237647,0.733622,0
0.922413,0.568729,1
0.860448,0.847712,1
0.629490,0.493961,1
0.410894,0.193535,0
0.094345,0.716214,0
0.562783,0.235459,1
0.556555,0.475760,1
0.457529,0.308911,0
0.971812,0.336290,1
0.458238,0.161928,0
0.686706,0.439178,1
0.206557,0.398194,0
0.554435,0.796514,1
0.980499,0.023114,1
0.671752,0.197992,1
0.004770,0.393140,0
0.773933,0.733540,1
0.674674,0.873437,1
0.337229,0.766527,0
0.620525,0.420089,1
0.607217,0.431716,1
0.161529,0.120461,0
0.096666,0.377560,0
0.976448,0.448940,1
0.577962,0.524256,1
0.752915,0.625180,1
0.232853,0.066951,0
0.168086,0.998085,0
0.416205,0.817757,0
0.800402,0.821176,1
0.440651,0.250749,0
0.475533,0.133599,0
0.895493,0.290856,1
0.109164,0.715913,0
0.275858,0.970589,0
0.325083,0.250960,0
0.117112,0.567797,0
0.999141,0.887450,1
0.404685,0.733132,0
0.407910,0.377583,0
