@RELATION 1000

@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y {0,1}

@DATA
0.594471,0.697731,1
0.274167,0.354987,0
0.547798,0.410970,1
0.402448,0.482790,0
0.137160,0.495665,0
0.193289,0.089834,0
0.685074,0.693231,1
0.534357,0.735775,1
0.863320,0.078648,1
0.656534,0.271372,1
0.372650,0.161609,0
0.886336,0.738571,1
0.858093,0.852761,1
0.864180,0.724932,1
0.637756,0.428856,1
0.857659,0.939511,1
0.620915,0.905043,1
0.112499,0.192364,0
0.870222,0.028207,1
0.278569,0.406115,0
0.623277,0.442152,1
0.824314,0.765584,1
0.230366,0.443623,0
0.010195,0.620239,0
0.388033,0.147541,0
0.430199,0.294305,0
0.252264,0.810510,0
0.350207,0.530613,0
0.500408,0.523566,1
0.072992,0.896857,0
0.177541,0.478303,0
0.341840,0.116668,0
0.210872,0.534913,0
0.358257,0.953001,0
0.804852,0.876353,1
0.333966,0.967566,0
0.540017,0.119775,1
0.623366,0.207643,1
0.890205,0.374485,1
0.389850,0.630326,0
0.045611,0.385161,0
0.447856,0.864359,0
0.383283,0.079664,0
0.392265,0.730965,0
0.661979,0.552760,1
0.377709,0.797626,0
0.034923,0.760159,0
0.942608,0.122559,1
0.271862,0.971760,0
0.086217,0.262681,0
0.160895,0.338614,0
0.401681,0.564119,0
0.920922,0.765029,1
0.444095,0.731899,0
0.597166,0.645443,1
0.669786,0.684198,1
0.835038,0.925059,1
0.221481,0.736608,0
0.131772,0.373932,0
0.553806,0.233141,1
0.650550,0.926093,1
0.394492,0.843242,0
0.948479,0.428480,1
0.818904,0.877867,1
0.517622,0.168828,1
0.278999,0.142731,0
0.867375,0.107371,1
0.272521,0.043099,0
0.986858,0.824100,1
0.964249,0.882055,1
0.417558,0.811480,0
0.478306,0.552959,0
0.839345,0.891973,1
0.769031,0.116845,1
0.027067,0.220335,0
0.947661,0.076808,1
0.270270,0.542619,0
0.693000,0.513949,1
0.865228,0.126923,1
0.906529,0.633264,1
0.086270,0.055403,0
0.085849,0.682872,0
0.122547,0.372659,0
0.985101,0.656289,1
0.826672,0.922589,1
0.006966,0.664987,0
0.763334,0.573918,1
0.428091,0.377253,0
0.968779,0.934051,1
0.998242,0.459431,1
0.036193,0.581542,0
0.673237,0.526885,1
0.627355,0.309419,1
0.242673,0.714588,0
0.277538,0.864718,0
0.395679,0.611017,0
0.408471,0.194051,0
0.331435,0.964069,0
0.793307,0.260645,1
0.365881,0.264023,0
0.327863,0.085242,0
0.112063,0.036087,0
0.854010,0.781389,1
0.718742,0.433866,1
0.953962,0.005077,1
0.340409,0.515147,0
0.088273,0.419337,0
0.481557,0.402648,0
0.185750,0.486333,0
0.109026,0.384945,0
0.810046,0.142643,1
0.458492,0.896583,0
0.325597,0.687834,0
0.274631,0.231384,0
0.064612,0.522101,0
0.819207,0.789294,1
0.357240,0.205674,0
0.357324,0.634623,0
0.428573,0.680815,0
0.989314,0.152330,1
0.589059,0.396702,1
0.634184,0.629050,1
0.848950,0.508100,1
0.690299,0.656830,1
0.072796,0.280683,0
0.399935,0.360105,0
0.056571,0.329007,0
0.226579,0.580217,0
0.457894,0.337544,0
0.617310,0.316828,1
0.338890,0.470886,0
0.367347,0.921850,0
0.191591,0.766096,0
0.429790,0.769084,0
0.707399,0.418382,1
0.420861,0.381522,0
0.224938,0.020664,0
0.259357,0.288319,0
0.744791,0.498283,1
0.348832,0.204723,0
0.634893,0.692002,1
0.461929,0.480800,0
0.667025,0.285619,1
0.018567,0.148570,0
0.822648,0.048925,1
0.763129,0.312213,1
0.385453,0.172415,0
0.940532,0.072302,1
0.198345,0.807043,0
0.947049,0.652536,1
0.604166,0.790518,1
0.088970,0.906266,0
0.512341,0.941020,1
0.520650,0.920109,1
0.237709,0.229889,0
0.653258,0.003280,1
0.243164,0.606758,0
0.326475,0.953768,0
0.684330,0.243770,1
0.817641,0.126289,1
0.702343,0.489903,1
0.326322,0.491999,0
0.739917,0.882142,1
0.916996,0.576218,1
0.766235,0.147097,1
0.028522,0.887973,0
0.187769,0.244871,0
0.566302,0.213935,1
0.395039,0.156371,0
0.281503,0.939401,0
0.349373,0.295942,0
0.611452,0.380214,1
0.349119,0.143081,0
0.406272,0.962095,0
0.131333,0.930207,0
0.999074,0.967624,1
0.762830,0.997810,1
0.890484,0.486152,1
0.353610,0.734036,0
0.913013,0.148234,1
0.485964,0.852620,0
0.116755,0.203664,0
0.394233,0.131282,0
0.775133,0.511054,1
0.353003,0.632087,0
0.847868,0.046858,1
0.435624,0.855970,0
0.958099,0.613103,1
0.790320,0.245492,1
0.441536,0.525574,0
0.847714,0.943111,1
0.307777,0.198023,0
0.421492,0.736610,0
0.017367,0.702994,0
0.492989,0.679052,0
0.822937,0.586145,1
0.580867,0.957474,1
0.048707,0.438512,0
0.988627,0.202764,1
0.089891,0.989898,0
0.895565,0.582535,1
0.101992,0.776670,0
0.210889,0.699479,0
0.319731,0.758488,0
0.346043,0.529627,0
0.696290,0.611052,1
0.576910,0.378072,1
0.085829,0.805741,0
0.465402,0.104131,0
0.505663,0.002048,1
0.889052,0.673614,1
0.109241,0.725015,0
0.587578,0.432749,1
0.377038,0.777398,0
0.776978,0.366480,1
0.689692,0.345097,1
0.304584,0.003305,0
0.886210,0.294412,1
0.022593,0.559429,0
0.629771,0.730980,1
0.542943,0.376965,1
0.404654,0.492785,0
0.303018,0.704067,0
0.750021,0.883433,1
0.919492,0.389283,1
0.899796,0.616900,1
0.136756,0.118090,0
0.342558,0.641274,0
0.286692,0.406493,0
0.941401,0.236538,1
0.068187,0.684715,0
0.160887,0.540236,0
0.627608,0.453439,1
0.636732,0.444891,1
0.375574,0.675712,0
0.793571,0.632354,1
0.710720,0.279552,1
0.467135,0.362787,0
0.837719,0.889436,1
0.519396,0.519764,1
0.164718,0.679292,0
0.248710,0.328043,0
0.344426,0.545264,0
0.991715,0.106821,1
0.883427,0.633436,1
0.689728,0.398834,1
0.385940,0.625857,0
0.349594,0.824457,0
0.921037,0.087652,1
0.267434,0.049998,0
0.706501,0.608629,1
0.603445,0.330659,1
0.287781,0.434733,0
0.396912,0.191183,0
0.657184,0.777858,1
0.392783,0.941003,0
0.306220,0.016923,0
0.114660,0.885731,0
0.033173,0.558820,0
0.463778,0.293126,0
0.438294,0.214716,0
0.749520,0.399221,1
0.430623,0.565370,0
0.464240,0.999059,0
0.743293,0.938564,1
0.303645,0.456563,0
0.408280,0.302362,0
0.903717,0.289311,1
0.376903,0.589872,0
0.516132,0.836559,1
0.988995,0.714327,1
0.376341,0.902630,0
0.791488,0.807706,1
0.831997,0.682830,1
0.286306,0.021812,0
0.394085,0.725331,0
0.547756,0.567606,1
0.749136,0.160025,1
0.291240,0.536775,0
0.428098,0.934103,0
0.897977,0.448925,1
0.265937,0.334203,0
0.104476,0.398457,0
0.005755,0.646202,0
0.550901,0.137084,1
0.402190,0.406316,0
0.149052,0.421133,0
0.961095,0.330937,1
0.278526,0.477167,0
0.015962,0.677672,0
0.148748,0.495145,0
0.186293,0.486352,0
0.274892,0.645244,0
0.389085,0.876309,0
0.907320,0.232621,1
0.481831,0.335011,0
0.427038,0.253840,0
0.303916,0.723176,0
0.173723,0.799296,0
0.353009,0.542797,0
0.908287,0.457957,1
0.584026,0.867020,1
0.128493,0.123832,0
0.850476,0.214626,1
0.754017,0.378048,1
0.321471,0.566902,0
0.276447,0.926049,0
0.802409,0.670977,1
0.330065,0.406352,0
0.263309,0.751229,0
0.780837,0.255468,1
0.036024,0.759166,0
0.853932,0.212997,1
0.080007,0.332228,0
0.524137,0.481577,1
0.436054,0.703237,0
0.378939,0.518283,0
0.488410,0.904753,0
0.430607,0.927227,0
0.937861,0.746412,1
0.901486,0.947539,1
0.451907,0.208333,0
0.835793,0.586556,1
0.802832,0.089975,1
0.501582,0.534970,1
0.930477,0.981382,1
0.938121,0.618856,1
0.773730,0.882517,1
0.676793,0.692893,1
0.903247,0.086453,1
0.617734,0.559787,1
0.957626,0.263441,1
0.279760,0.712781,0
0.636232,0.035466,1
0.157743,0.441344,0
0.534111,0.714630,1
0.719463,0.114502,1
0.417906,0.293799,0
0.653030,0.261978,1
0.636396,0.224192,1
0.336362,0.410179,0
0.235273,0.992160,0
0.141772,0.498288,0
0.003003,0.016181,0
0.111591,0.099062,0
0.113071,0.925134,0
0.744842,0.599680,1
0.247663,0.850206,0
0.120348,0.959825,0
0.088791,0.965328,0
0.348233,0.657405,0
0.845110,0.144827,1
0.389651,0.956698,0
0.046151,0.272001,0
0.613672,0.689381,1
0.180403,0.428652,0
0.070596,0.325829,0
0.879684,0.923100,1
0.352578,0.232204,0
0.259441,0.873040,0
0.085299,0.658299,0
0.713102,0.849605,1
0.548514,0.181755,1
0.928342,0.910311,1
0.658655,0.046171,1
0.144085,0.201084,0
0.563296,0.073811,1
0.699306,0.191370,1
0.395084,0.608012,0
0.738154,0.521363,1
0.311915,0.246065,0
0.530664,0.386662,1
0.810412,0.960264,1
0.244290,0.363237,0
0.441422,0.572957,0
0.158726,0.584347,0
0.479057,0.450888,0
0.254943,0.221095,0
0.798942,0.714730,1
0.829119,0.289616,1
0.206654,0.221683,0
0.283098,0.910396,0
0.723960,0.072114,1
0.525247,0.279048,1
0.888297,0.415684,1
0.479052,0.772883,0
0.950052,0.888038,1
0.041541,0.813912,0
0.962543,0.096048,1
0.459553,0.336454,0
0.151203,0.187792,0
0.499158,0.966324,0
0.621334,0.692829,1
0.971960,0.308582,1
0.417874,0.499022,0
0.151770,0.062165,0
0.185999,0.044060,0
0.366092,0.032205,0
0.197972,0.542993,0
0.579120,0.494670,1
0.309486,0.347533,0
0.096392,0.782984,0
0.487889,0.338493,0
0.615983,0.412576,1
0.914985,0.589695,1
0.727104,0.536835,1
0.308747,0.409818,0
0.614197,0.036767,1
0.031096,0.268064,0
0.163078,0.086646,0
0.753026,0.040220,1
0.885427,0.609289,1
0.933697,0.473560,1
0.078891,0.637077,0
0.136715,0.762233,0
0.422295,0.228667,0
0.254676,0.649179,0
0.768921,0.256365,1
0.042155,0.526283,0
0.245564,0.075414,0
0.967666,0.591394,1
0.891036,0.814016,1
0.286719,0.238990,0
0.975006,0.781645,1
0.410964,0.510704,0
0.826564,0.283318,1
0.102495,0.612563,0
0.471618,0.948703,0
0.757763,0.217733,1
0.629178,0.537555,1
0.062118,0.516702,0
0.648859,0.066698,1
0.593879,0.751279,1
0.785374,0.018852,1
0.535920,0.274403,1
0.800528,0.339875,1
